start-date,type,number,vote-date,vote-time,motion-ch,motion-en,mover-ch,mover-en,mover-type,debating-issue,Website,vote-separate-mechanism,present-count,vote-count,yes-count,no-count,abstain-count,result,name-ch,name-en,display-name,constituency,region,camp,vote,entropy
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,謝偉俊,Paul TSE,Tse Wai Chun Paul,Geographical,Kowloon East,Pro-establishment,No,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,毛孟靜,Claudia MO,Mo Man Ching Claudia,Geographical,Kowloon West,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,田北辰,Michael TIEN,Tien Michael Puk Sun,Geographical,New Territories West,Pro-establishment,No,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,胡志偉,WU Chi-wai,Wu Chi Wai,Geographical,Kowloon East,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,陳志全,CHAN Chi-chuen,Chan Chi Chuen Raymond,Geographical,New Territories East,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,梁志祥,LEUNG Che-cheung,Leung Che Cheung,Geographical,New Territories West,Pro-establishment,No,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,郭偉强,KWOK Wai-keung,Kwok Wai Keung,Geographical,Hong Kong Island,Pro-establishment,No,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,張超雄,Dr Fernando CHEUNG,Cheung Chiu Hung,Geographical,New Territories East,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,黃碧雲,Dr Helena WONG,Wong Pik Wan Helena,Geographical,Kowloon West,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,葛珮帆,Dr Elizabeth QUAT,Quat Elizabeth,Geographical,New Territories East,Pro-establishment,No,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,蔣麗芸,Dr CHIANG Lai-wan,Chiang Lai Wan,Geographical,Kowloon West,Pro-establishment,No,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,楊岳橋,Alvin YEUNG,Yeung Alvin Ngok Kiu,Geographical,New Territories East,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,朱凱廸,CHU Hoi-dick,Chu Hoi Dick Eddie,Geographical,New Territories West,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,陳淑莊,Tanya CHAN,Chan Tanya,Geographical,Hong Kong Island,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,許智峯,HUI Chi-fung,Hui Chi Fung,Geographical,Hong Kong Island,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,鄭松泰,Dr CHENG Chung-tai,Cheng Chung Tai,Geographical,New Territories West,Localist,Absent,0.981152234
31/5/2017,Council Meeting,4,31/5/2017,17:26:43,「促請下任行政長官重啟政改」議案,MOTION ON “URGING THE NEXT CHIEF EXECUTIVE TO REACTIVATE CONSTITUTIONAL REFORM”,郭家麒,Dr KWOK Ka-ki,Member,"""Reactivating constitutional reform""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-kkk.htm,Yes,63,62,26,36,0,Negatived,譚文豪,Jeremy TAM,Tam Man Ho Jeremy Jansen,Geographical,Kowloon East,Pro-democracy,Yes,0.981152234
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,梁美芬,Dr Priscilla LEUNG,Leung Mei Fun,Geographical,Kowloon West,Pro-establishment,No,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,黃國健,WONG Kwok-kin,Wong Kwok Kin,Geographical,Kowloon East,Pro-establishment,No,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,葉劉淑儀,Mrs Regina IP,Ip Lau Suk Yee Regina,Geographical,Hong Kong Island,Pro-establishment,No,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,謝偉俊,Paul TSE,Tse Wai Chun Paul,Geographical,Kowloon East,Pro-establishment,Absent,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,毛孟靜,Claudia MO,Mo Man Ching Claudia,Geographical,Kowloon West,Pro-democracy,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,田北辰,Michael TIEN,Tien Michael Puk Sun,Geographical,New Territories West,Pro-establishment,No,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,胡志偉,WU Chi-wai,Wu Chi Wai,Geographical,Kowloon East,Pro-democracy,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,陳志全,CHAN Chi-chuen,Chan Chi Chuen Raymond,Geographical,New Territories East,Pro-democracy,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,梁志祥,LEUNG Che-cheung,Leung Che Cheung,Geographical,New Territories West,Pro-establishment,No,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,郭偉强,KWOK Wai-keung,Kwok Wai Keung,Geographical,Hong Kong Island,Pro-establishment,No,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,張超雄,Dr Fernando CHEUNG,Cheung Chiu Hung,Geographical,New Territories East,Pro-democracy,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,黃碧雲,Dr Helena WONG,Wong Pik Wan Helena,Geographical,Kowloon West,Pro-democracy,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,葛珮帆,Dr Elizabeth QUAT,Quat Elizabeth,Geographical,New Territories East,Pro-establishment,No,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,蔣麗芸,Dr CHIANG Lai-wan,Chiang Lai Wan,Geographical,Kowloon West,Pro-establishment,No,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,楊岳橋,Alvin YEUNG,Yeung Alvin Ngok Kiu,Geographical,New Territories East,Pro-democracy,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,朱凱廸,CHU Hoi-dick,Chu Hoi Dick Eddie,Geographical,New Territories West,Pro-democracy,Absent,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,陳淑莊,Tanya CHAN,Chan Tanya,Geographical,Hong Kong Island,Pro-democracy,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,許智峯,HUI Chi-fung,Hui Chi Fung,Geographical,Hong Kong Island,Pro-democracy,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,鄭松泰,Dr CHENG Chung-tai,Cheng Chung Tai,Geographical,New Territories West,Localist,Yes,0.985228136
31/5/2017,Council Meeting,8,1/6/2017,13:07:09,「推動‘港人港水’，守護本地資源」議案,MOTION ON “PROMOTING ‘HONG KONG PEOPLE USING HONG KONG WATER’ AND PROTECTING LOCAL RESOURCES”,毛孟靜,Claudia MO,Member,"""Increasing the application of desalination technology in Hong Kong and Reducing reliance on Dongjiang water""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170531m-mc.htm,Yes,57,56,24,32,0,Negatived,譚文豪,Jeremy TAM,Tam Man Ho Jeremy Jansen,Geographical,Kowloon East,Pro-democracy,Yes,0.985228136
5/7/2017,Council Meeting,11,6/7/2017,16:41:19,「設立全民退休保障制度」議案,MOTION ON “ESTABLISHING A UNIVERSAL RETIREMENT PROTECTION SYSTEM”,梁國雄,LEUNG Kwok-hung,Member,"""Establishing a universal retirement protection system""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170705m-lkh.htm,Yes,54,53,30,14,9,Negatived,梁美芬,Dr Priscilla LEUNG,Leung Mei Fun,Geographical,Kowloon West,Pro-establishment,No,0.902393283
5/7/2017,Council Meeting,11,6/7/2017,16:41:19,「設立全民退休保障制度」議案,MOTION ON “ESTABLISHING A UNIVERSAL RETIREMENT PROTECTION SYSTEM”,梁國雄,LEUNG Kwok-hung,Member,"""Establishing a universal retirement protection system""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170705m-lkh.htm,Yes,54,53,30,14,9,Negatived,黃國健,WONG Kwok-kin,Wong Kwok Kin,Geographical,Kowloon East,Pro-establishment,Yes,0.902393283
5/7/2017,Council Meeting,11,6/7/2017,16:41:19,「設立全民退休保障制度」議案,MOTION ON “ESTABLISHING A UNIVERSAL RETIREMENT PROTECTION SYSTEM”,梁國雄,LEUNG Kwok-hung,Member,"""Establishing a universal retirement protection system""",https://www.legco.gov.hk/yr16-17/english/counmtg/motion/cm20170705m-lkh.htm,Yes,54,53,30,14,9,Negatived,葉劉淑儀,Mrs Regina IP,Ip Lau Suk Yee Regina,Geographical,Hong Kong Island,Pro-establishment,No,0.902393283
